source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
354,DES-355,17876,SCOPUS_ID:81555196091,10.2105/ajph.2011.300263,An innovative method to involve community health workers as partners in evaluation research,American Journal Of Public Health,2011,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.18,FALSE,no,0.06,0.87,1560,50,6.552e-5,259.35999999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843841-BZwQksQSXAsGH0bdcgLN,,1d16b25dcca8,2026-09-19T18:50:44+0000
355,DES-356,39226,SCOPUS_ID:85111300048,10.1016/s2468-2667(21)00052-9,Impact of minimum unit pricing on alcohol purchases in Scotland and Wales: controlled interrupted time series analyses,The Lancet Public Health,2021,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.98,TRUE,yes,1,1,2006,50,8.4252e-5,278.075,,typesafe/jev-1.13-20260917,gen-dec-1789843841-NbeaGeGKdOX1LB6ND8wG,,1d16b25dcca8,2026-09-19T18:50:44+0000
356,DES-357,1045,SCOPUS_ID:0028267147,10.1093/oxfordjournals.aje.a117077,Nonresponse pattern and bias in a community-based cross-sectional study of cognitive functioning among the elderly,American Journal Of Epidemiology,1994,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,Cross-sectional,TRUE,TRUE,FALSE,TRUE,FALSE,Aged; Cognition; Cross-sectional studies; Epidemiologic methods; Family practice,,,TRUE,0.07,FALSE,no,0,0.99,1756,50,7.3752e-5,346.435,,typesafe/jev-1.13-20260917,gen-dec-1789843842-s6id4hvR0A4YDFMCCIFA,,1d16b25dcca8,2026-09-19T18:50:44+0000
357,DES-358,27392,SCOPUS_ID:20644470941,10.1093/eurpub/cki102,How is your health in general? A qualitative study on self-assessed health,European Journal Of Public Health,2005,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,Qualitative study; Selfassessed health; Stratified sample; Subgroup differences,,,TRUE,0.03,FALSE,no,0,1,1723,50,7.2366e-5,297.507,,typesafe/jev-1.13-20260917,gen-dec-1789843842-c3CWD6ybc2bMbhia1QBB,,1d16b25dcca8,2026-09-19T18:50:44+0000
358,DES-359,11258,SCOPUS_ID:85021341801,10.1016/j.amepre.2017.04.014,Recent Patterns in Genetic Testing for Breast and Ovarian Cancer Risk in the U.S.,American Journal Of Preventive Medicine,2017,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.81,TRUE,yes,0.87,0.74,1658,50,6.9636e-5,284.454,,typesafe/jev-1.13-20260917,gen-dec-1789843842-kl14xQZnaN6vRjnW7ulZ,,1d16b25dcca8,2026-09-19T18:50:44+0000
359,DES-360,543,SCOPUS_ID:0026657505,10.1093/oxfordjournals.aje.a116520,Efficiency loss from categorizing quantitative exposures into qualitative exposures in case-control studies,American Journal Of Epidemiology,1992,Other/None,Qualitative,Qualitative,Case-control,Qualitative,Qualitative,TRUE,TRUE,FALSE,TRUE,FALSE,Case-control studies; Epidemiologic methods; Models; Odds ratio; Statistical; Statistics,,,TRUE,0.12,FALSE,no,0.08,0.84,1778,50,7.4676e-5,285.048,,typesafe/jev-1.13-20260917,gen-dec-1789843842-MKOjH4aI9eidhHx1Bjsr,,1d16b25dcca8,2026-09-19T18:50:44+0000
360,DES-361,42318,SCOPUS_ID:79954594076,10.1016/j.ypmed.2011.03.010,A feasibility study of a personalised lifestyle programme (HealthForce) for individuals who have participated in cardiovascular risk screening,Preventive Medicine,2011,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,Cardiovascular screening; Feasibility study; Intervention; Obesity; Weight management,,,TRUE,0.05,FALSE,no,0,1,1695,50,7.119e-5,268.626,,typesafe/jev-1.13-20260917,gen-dec-1789843842-w1qBPyf414dbfBO4msUf,,1d16b25dcca8,2026-09-19T18:50:44+0000
361,DES-362,22236,SCOPUS_ID:17844375458,10.1097/01.ede.0000158742.11877.99,Influence of body size and body fat distribution on risk of uterine leiomyomata in U.S. black women,Epidemiology,2005,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.02,FALSE,no,0,1,1906,50,8.0052e-5,248.159,,typesafe/jev-1.13-20260917,gen-dec-1789843842-aOqG0hWxNcMmh5cDxsVe,,1d16b25dcca8,2026-09-19T18:50:44+0000
362,DES-363,38861,SCOPUS_ID:85164409882,10.1136/jech-2022-219654,Could diabetes prevention programmes result in the widening of sociodemographic inequalities in type 2 diabetes? Comparison of survey and administrative data for England,Journal Of Epidemiology And Community Health,2023,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,TRUE,diabetes mellitus; health inequalities; prevention; primary health care,,,TRUE,0.97,TRUE,yes,1,1,1917,50,8.0514e-5,309.423,,typesafe/jev-1.13-20260917,gen-dec-1789843842-ycQv7qGFunzfwASA0cpq,,1d16b25dcca8,2026-09-19T18:50:44+0000
363,DES-364,16939,SCOPUS_ID:35748940993,10.2105/ajph.2006.094615,Motorcycle safety and the repeal of universal helmet laws,American Journal Of Public Health,2007,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.74,TRUE,yes,0.75,0.49,1587,50,6.6654e-5,243.695,,typesafe/jev-1.13-20260917,gen-dec-1789843842-EOMjD7wO01eWXb3szrk1,,1d16b25dcca8,2026-09-19T18:50:44+0000
364,DES-365,22272,SCOPUS_ID:33750488434,10.1097/01.ede.0000239688.70829.63,Impact of high temperatures on mortality: Is there an added heat wave effect?,Epidemiology,2006,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.92,TRUE,yes,0.99,0.99,1754,50,7.3668e-5,298.12699999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843842-RgG3ix98r3TghrHDbHxT,,1d16b25dcca8,2026-09-19T18:50:44+0000
365,DES-366,32145,SCOPUS_ID:3242886215,10.1093/ije/dyh093,Impact of social standing on injury prevention in a World Health Organization Safe Community - Intervention outcome by household employment contract,International Journal Of Epidemiology,2004,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.88,TRUE,yes,0.99,0.97,1754,50,7.3668e-5,322.308,,typesafe/jev-1.13-20260917,gen-dec-1789843842-bt4pe2plZp5a0RooET3z,,1d16b25dcca8,2026-09-19T18:50:44+0000
366,DES-367,23781,SCOPUS_ID:85135753773,10.1097/ede.0000000000001506,"Thunderstorms, Pollen, and Severe Asthma in a Midwestern, USA, Urban Environment, 2007-2018",Epidemiology,2022,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1694,50,7.1148e-5,299.907,,typesafe/jev-1.13-20260917,gen-dec-1789843842-psatvmBsGVLcdGb5JIKC,,1d16b25dcca8,2026-09-19T18:50:44+0000
367,DES-368,22761,SCOPUS_ID:79955074502,10.1097/ede.0b013e3182117747,Bayesian factor analysis to calculate a deprivation index and its uncertainty,Epidemiology,2011,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.7,TRUE,yes,0.81,0.61,1682,50,7.0644e-5,337.86899999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843842-vrxSGjq0mDrpyey5wvlb,,1d16b25dcca8,2026-09-19T18:50:44+0000
368,DES-369,27390,SCOPUS_ID:25844434307,10.1093/eurpub/cki087,"Work, retirement and physical activity: Cross-sectional analyses from the Whitehall II study",European Journal Of Public Health,2005,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,Physical activity; Retirement; Working,,,TRUE,0.04,FALSE,no,0,1,1686,50,7.0812e-5,289.828,,typesafe/jev-1.13-20260917,gen-dec-1789843842-0vZCBRBUvPIJWrWrqnBd,,1d16b25dcca8,2026-09-19T18:50:44+0000
369,DES-370,1326,SCOPUS_ID:0028980727,10.1093/oxfordjournals.aje.a117422,Parental exposures to pesticides and risk of wilms' tumor in Brazil,American Journal Of Epidemiology,1995,Other/None,Other/None,Other/None,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control studies; Child; Genetics; Kidney neoplasms; Occupational exposure; Pesticides; Wilms' tumor,,,TRUE,0.02,FALSE,no,0,1,1789,50,7.5138e-5,346.80499999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843842-DNpXrPXtkIpO21LRCGok,,1d16b25dcca8,2026-09-19T18:50:44+0000
370,DES-371,16589,SCOPUS_ID:14644431001,10.2105/ajph.2004.038349,In their own words: Lessons learned from those exposed to anthrax,American Journal Of Public Health,2005,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.93,TRUE,yes,0.99,0.99,1627,50,6.8334e-5,255.23800000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843842-VFNZNsleUoxkNxz2FqCZ,,1d16b25dcca8,2026-09-19T18:50:44+0000
371,DES-372,39241,SCOPUS_ID:85105896370,10.1016/s2468-2667(21)00023-2,Effect of alternative income assistance schedules on drug use and drug-related harm: a randomised controlled trial,The Lancet Public Health,2021,Experimental,Other/None,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.48,FALSE,no,0.45,0.11,2147,50,9.0174e-5,304.161,,typesafe/jev-1.13-20260917,gen-dec-1789843842-tbCi900PCrt1L2cOkyk3,,1d16b25dcca8,2026-09-19T18:50:44+0000
372,DES-373,16557,SCOPUS_ID:17844396890,10.2105/ajph.2004.054171,Social epidemiology of trauma among 2 American Indian reservation populations,American Journal Of Public Health,2005,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.07,FALSE,no,0.01,0.99,1598,50,6.7116e-5,506.038,,typesafe/jev-1.13-20260917,gen-dec-1789843842-S3ze1DTdxi17mxSYEMzs,,1d16b25dcca8,2026-09-19T18:50:44+0000
373,DES-374,32039,SCOPUS_ID:0038187646,10.1093/ije/dyg064,Hormonal factors and risk of lung cancer among women?,International Journal Of Epidemiology,2003,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control study; Hormones; Lung cancer; Smoking; Women,,,TRUE,0.03,FALSE,no,0,1,1750,50,7.35e-5,285.92699999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843842-6XtxUJnreepv0AICxvn0,,1d16b25dcca8,2026-09-19T18:50:44+0000
374,DES-375,36615,SCOPUS_ID:44349167275,10.1136/jech.2006.059394,Publication bias in qualitative research: What becomes of qualitative research presented at conferences?,Journal Of Epidemiology And Community Health,2008,Qualitative,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.14,FALSE,no,0.05,0.9,1672,50,7.0224e-5,270.726,,typesafe/jev-1.13-20260917,gen-dec-1789843842-0m91cuVVMuD2OU12gDMp,,1d16b25dcca8,2026-09-19T18:50:44+0000
375,DES-376,41623,SCOPUS_ID:34548307295,10.1016/j.ypmed.2007.05.005,A poster-based intervention to promote stair use in blue- and white-collar worksites,Preventive Medicine,2007,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,Blue- and white-collar worksites; Prompts; Stair use,,,TRUE,0.17,FALSE,no,0.07,0.87,1637,50,6.8754e-5,255.68999999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843842-hJm8oZxEJGlD1t5GCU4C,,1d16b25dcca8,2026-09-19T18:50:44+0000
376,DES-377,14980,SCOPUS_ID:0030803421,10.2105/ajph.87.8.1341,Screening for adolescent smoking among primary care physicians in California,American Journal Of Public Health,1997,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.17,FALSE,no,0.08,0.85,1627,50,6.8334e-5,265.28499999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843842-HJAAtDVleqg3QZJCx2lG,,1d16b25dcca8,2026-09-19T18:50:44+0000
377,DES-378,7715,SCOPUS_ID:85160967685,10.1093/aje/kwad032,The Role of Ozone as a Mediator of the Relationship Between Heat Waves and Mortality in 15 French Urban Areas,American Journal Of Epidemiology,2023,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,heat waves; mediation analysis; ozone,,,TRUE,0.03,FALSE,no,0,1,1678,50,7.0476e-5,468.574,,typesafe/jev-1.13-20260917,gen-dec-1789843842-Uuhdbi4j8OKizA7yuCGX,,1d16b25dcca8,2026-09-19T18:50:44+0000
378,DES-379,38557,SCOPUS_ID:85099060634,10.1136/jech-2020-215319,After the bell: Adolescents' organised leisure-time activities and well-being in the context of social and socioeconomic inequalities,Journal Of Epidemiology And Community Health,2021,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,TRUE,adolescents CG; mental health; self-rated health; social inequalities; sport,,,TRUE,0.98,TRUE,yes,1,1,1678,50,7.0476e-5,338.668,,typesafe/jev-1.13-20260917,gen-dec-1789843842-ElHQh8bXS2ykkPl3wLuK,,1d16b25dcca8,2026-09-19T18:50:44+0000
379,DES-380,28820,SCOPUS_ID:85059275023,10.1093/eurpub/cky003,Hepatitis B in Moroccan-Dutch: A qualitative study into determinants of screening participation,European Journal Of Public Health,2018,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.85,TRUE,yes,0.98,0.96,1676,50,7.0392e-5,278.283,,typesafe/jev-1.13-20260917,gen-dec-1789843842-wkLxV9iVaeaB36hsUsoB,,1d16b25dcca8,2026-09-19T18:50:44+0000
380,DES-381,33162,SCOPUS_ID:84922388302,10.1093/ije/dyu170,"The influence of smoking, sedentary lifestyle and obesity on cognitive impairment-free life expectancy",International Journal Of Epidemiology,2014,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,Cognitive impairment; Disability; DYNOPTA; Healthy life; Life expectancy; Obesity; Risk factors; Sedentary; Smoking,,,TRUE,0.43,FALSE,no,0.42,0.15,1692,50,7.1064e-5,331.901,,typesafe/jev-1.13-20260917,gen-dec-1789843842-jApmal3YgEtoLmpyagAy,,1d16b25dcca8,2026-09-19T18:50:44+0000
381,DES-382,17503,SCOPUS_ID:59049096909,10.2105/ajph.2008.137588,Ethical issues in public health practice in Michigan,American Journal Of Public Health,2009,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.64,TRUE,yes,0.76,0.53,1600,50,6.72e-5,255.848,,typesafe/jev-1.13-20260917,gen-dec-1789843842-N3s1SQKbsEPiHUOwxq67,,1d16b25dcca8,2026-09-19T18:50:44+0000
382,DES-383,28022,SCOPUS_ID:84864075999,10.1093/eurpub/ckr171,"Pandemic influenza A (H1N1) 2009 in Madrid, Spain: Incidence and characteristics in immigrant and native population",European Journal Of Public Health,2012,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.98,TRUE,yes,1,1,1773,50,7.4466e-5,480.71799999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843842-zF18ig68okLooxEG4s0F,,1d16b25dcca8,2026-09-19T18:50:44+0000
383,DES-384,40841,SCOPUS_ID:12244294467,10.1016/s0091-7435(02)00015-4,A lifestyle intervention improves plasma insulin levels among Native American high school youth,Preventive Medicine,2003,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,"Adolescence; Adolescent nutrition; Diabetes mellitus, type 2; Diet; Epidemiology; Exercise; Hyperinsulinemia; Indians, North American; Insulin resistance; Intervention studies; Risk factors; Soft drinks",,,TRUE,0.15,FALSE,no,0.05,0.9,1674,50,7.0308e-5,284.174,,typesafe/jev-1.13-20260917,gen-dec-1789843842-ljUvtJUv2sFSvxnvaiHp,,1d16b25dcca8,2026-09-19T18:50:44+0000
384,DES-385,40066,SCOPUS_ID:0344142381,10.1006/pmed.1998.0398,A sustainable behavioral intervention to increase condom use and reduce gonorrhea among sex workers in Singapore: 2-year follow-up,Preventive Medicine,1998,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,Behavioral and environmental intervention; Gonorrhea; Negotiation skills; Sustained condom use,,,TRUE,0.08,FALSE,no,0.01,0.98,1663,50,6.9846e-5,280.559,,typesafe/jev-1.13-20260917,gen-dec-1789843843-BoiPoXvFQZ2qROPPygE1,,1d16b25dcca8,2026-09-19T18:50:44+0000
385,DES-386,19306,SCOPUS_ID:84939126673,10.2105/ajph.2014.302428,Effects of a 2009 Illinois alcohol tax increase on fatal motor vehicle crashes,American Journal Of Public Health,2015,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.94,TRUE,yes,0.99,0.98,1622,50,6.8124e-5,410.402,,typesafe/jev-1.13-20260917,gen-dec-1789843843-sBg9PRqKHeTwLOOrZMjW,,1d16b25dcca8,2026-09-19T18:50:44+0000
386,DES-387,23222,SCOPUS_ID:84957437053,10.1097/ede.0000000000000421,Long- and short-term exposure to air pollution and inflammatory/hemostatic markers in midlife women,Epidemiology,2016,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1789,50,7.5138e-5,244.387,,typesafe/jev-1.13-20260917,gen-dec-1789843843-FZS5vZk9OdBg4RC4ZL0r,,1d16b25dcca8,2026-09-19T18:50:44+0000
387,DES-388,20260,SCOPUS_ID:85090870550,10.2105/ajph.2020.305748,"Exploration of the STOP act and opioid deaths in North Carolina, 2010-2018",American Journal Of Public Health,2020,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.97,TRUE,yes,1,1,1610,50,6.762e-5,357.509,,typesafe/jev-1.13-20260917,gen-dec-1789843843-z4oCCmNwlTnS6wMPmwvp,,1d16b25dcca8,2026-09-19T18:50:44+0000
388,DES-389,2975,SCOPUS_ID:0037093214,10.1093/aje/155.10.908,Are Gulf War veterans experiencing illness due to exposure to smoke from Kuwaiti oil well fires? Examination of Department of Defense hospitalization data,American Journal Of Epidemiology,2002,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,Environmental exposure; Hospitalization; Inhalation exposure; Morbidity; Persian Gulf syndrome; Petroleum; Smoke; Veterans,,,TRUE,0.03,FALSE,no,0,1,1650,50,6.93e-5,349.75600000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843843-SruXlrv7gTapwlkuMMml,,1d16b25dcca8,2026-09-19T18:50:44+0000
389,DES-390,10998,SCOPUS_ID:84994091625,10.1016/j.amepre.2016.06.015,Understanding and Promoting Effective Engagement With Digital Behavior Change Interventions,American Journal Of Preventive Medicine,2016,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.18,FALSE,no,0.13,0.74,1627,50,6.8334e-5,324.746,,typesafe/jev-1.13-20260917,gen-dec-1789843843-HfvbBNyb3ul7Qef1iakH,,1d16b25dcca8,2026-09-19T18:50:44+0000
390,DES-391,30918,SCOPUS_ID:0029061432,10.1093/ije/24.supplement_1.s21,Infant feeding and mental and motor development at 18 months of age in first born singletons,International Journal Of Epidemiology,1995,Other/None,Experimental,Experimental,Other/None,Experimental,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.06,FALSE,no,0,1,1700,50,7.14e-5,291.34700000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843843-hvFuToNBaww9qOnBsJbu,,1d16b25dcca8,2026-09-19T18:50:44+0000
391,DES-392,36500,SCOPUS_ID:33947638360,10.1136/jech.2006.049205,Seasonal variation of effect of air pollution on blood pressure,Journal Of Epidemiology And Community Health,2007,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1620,50,6.804e-5,260.375,,typesafe/jev-1.13-20260917,gen-dec-1789843843-5UsvgMnXM9snOKXPddVr,,1d16b25dcca8,2026-09-19T18:50:44+0000
392,DES-393,37544,SCOPUS_ID:84905438695,10.1136/jech-2013-203434,The effects of an urban renewal project on health and health inequalities: A quasi-experimental study in Barcelona,Journal Of Epidemiology And Community Health,2014,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,,,,TRUE,0.1,FALSE,no,0.01,0.99,1700,50,7.14e-5,305.562,,typesafe/jev-1.13-20260917,gen-dec-1789843843-nUsPsnXHcLyjUcJ87AY6,,1d16b25dcca8,2026-09-19T18:50:44+0000
393,DES-394,6464,SCOPUS_ID:85037709028,10.1093/aje/kwx185,Parental Age and Risk of Lymphoid Neoplasms,American Journal Of Epidemiology,2017,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,adult offspring; case-control studies; lymphoma; maternal age; paternal age; risk factors,,,TRUE,0.03,FALSE,no,0,1,1684,50,7.0728e-5,271.868,,typesafe/jev-1.13-20260917,gen-dec-1789843843-CJnx1ax1Ugqy2DxdX6Wp,,1d16b25dcca8,2026-09-19T18:50:44+0000
